,0,llm,domain,category,variation
30,"appropriate - carrots
shameful - chocolate
good - carrots
suitable - carrots
acceptable - carrots
disgraceful - chocolate
bad - chocolate
embarrassing - chocolate",gpt4o,health,eating,instruction2
31,"bad - cucumber
acceptable - chocolate
embarrassing - cucumber
suitable - chocolate
appropriate - chocolate
good - chocolate
disgraceful - cucumber
shameful - cucumber",gpt4o,health,eating,instruction2
32,"good - cake
suitable - cake
embarrassing - carrots
shameful - carrots
acceptable - cake
bad - carrots
disgraceful - carrots
appropriate - cake",gpt4o,health,eating,instruction2
33,"shameful - candy
bad - candy
embarrassing - candy
disgraceful - candy
acceptable - salad
appropriate - salad
good - salad
suitable - salad",gpt4o,health,eating,instruction2
34,"good - fries
disgraceful - cucumber
appropriate - fries
acceptable - fries
bad - cucumber
suitable - fries
shameful - cucumber
embarrassing - cucumber",gpt4o,health,eating,instruction2
35,"disgraceful-chocolate
good-salad
appropriate-salad
suitable-salad
embarrassing-chocolate
acceptable-salad
shameful-chocolate
bad-chocolate",gpt4o,health,eating,instruction2
36,"bad - fruit  
appropriate - cake  
good - cake  
acceptable - cake  
shameful - fruit  
embarrassing - fruit  
disgraceful - fruit  
suitable - cake",gpt4o,health,eating,instruction2
37,"suitable - cake
good - cake
acceptable - cake
bad - carrots
shameful - carrots
appropriate - cake
disgraceful - carrots
embarrassing - carrots",gpt4o,health,eating,instruction2
38,"shameful - cucumber
disgraceful - cucumber
embarrassing - cucumber
acceptable - candy
appropriate - candy
good - candy
suitable - candy
bad - cucumber",gpt4o,health,eating,instruction2
39,"bad - cucumber
acceptable - chocolate
embarrassing - cucumber
disgraceful - cucumber
appropriate - chocolate
shameful - cucumber
suitable - chocolate
good - chocolate",gpt4o,health,eating,instruction2
40,"acceptable - carrots
bad - fries
disgraceful - fries
suitable - carrots
good - carrots
embarrassing - fries
appropriate - carrots
shameful - fries",gpt4o,health,eating,instruction2
41,"embarrassing - candy
disgraceful - candy
good - salad
suitable - salad
appropriate - salad
acceptable - salad
shameful - candy
bad - candy",gpt4o,health,eating,instruction2
42,"good - chocolate  
embarrassing - salad  
suitable - chocolate  
acceptable - chocolate  
shameful - salad  
appropriate - chocolate  
disgraceful - salad  
bad - salad",gpt4o,health,eating,instruction2
43,"bad - cake
shameful - cake
disgraceful - cake
good - salad
appropriate - salad
suitable - salad
embarrassing - cake
acceptable - salad",gpt4o,health,eating,instruction2
44,"good - fries  
embarrassing - carrots  
suitable - fries  
acceptable - fries  
bad - carrots  
disgraceful - carrots  
appropriate - fries  
shameful - carrots",gpt4o,health,eating,instruction2
45,"disgraceful - chocolate
good - carrots
embarrassing - chocolate
bad - chocolate
appropriate - carrots
acceptable - carrots
shameful - chocolate
suitable - carrots",gpt4o,health,eating,instruction2
46,"disgraceful - salad  
shameful - salad  
embarrassing - salad  
bad - salad  
acceptable - chocolate  
appropriate - chocolate  
good - chocolate  
suitable - chocolate",gpt4o,health,eating,instruction2
47,"embarrassing - candy
appropriate - carrots
acceptable - carrots
shameful - candy
good - carrots
bad - candy
disgraceful - candy
suitable - carrots",gpt4o,health,eating,instruction2
48,"shameful - chocolate
disgraceful - chocolate
good - fruit
appropriate - fruit
acceptable - fruit
embarrassing - chocolate
bad - chocolate
suitable - fruit",gpt4o,health,eating,instruction2
49,"acceptable - fruit
embarrassing - candy
suitable - fruit
appropriate - fruit
disgraceful - candy
good - fruit
bad - candy
shameful - candy",gpt4o,health,eating,instruction2
